agegroup	male	ethnicity	var	pc1	pc2	pc3	pc4	pc5	pc6	pc7	pc8	pc9	pc10
6	0	2	"reduced_kidney_function_cat_2"	.0208333	.3876812	.6556292	.5114504	.1578947	.3295455	.245614	.4151624	.3475177	.4066667
6	0	2	"reduced_kidney_function_cat_3"	.0833333	.0217391	.0794702	.1068702	0	.0227273	.0584795	.0433213	.035461	.0333333
6	0	2	"smoke_nomiss_2"	0	.2282609	.0066225	.3129771	.4736842	.9772727	0	.3465704	1	0
6	0	2	"smoke_nomiss_3"	0	.0144928	.0728477	.0076336	0	0	.0350877	.032491	0	.0466667
6	0	2	"spleen"	0	0	0	0	.1052632	.0113636	0	.0072202	0	.02
6	0	2	"stroke_dementia"	.1041667	.1485507	.1854305	.2519084	.3157895	.1363636	.0467836	.1263538	.0780142	.1133333
6	1	2	"N"	.1307252	.096374	.1173664	.0935114	.0591603	.0734733	.1097328	.0763359	.1498092	.0935114
6	1	2	"asthmacat_2"	.1313869	.1089109	.097561	.0612245	.0645161	.1818182	.1391304	.175	.089172	.0306122
6	1	2	"asthmacat_3"	.0291971	.009901	0	.0714286	.016129	.012987	.0173913	.05	.0063694	.0306122
6	1	2	"cancer_exhaem_cat_2"	.0072993	.009901	.0081301	.0102041	.0322581	0	.0173913	0	.0382166	.0102041
6	1	2	"cancer_exhaem_cat_3"	.0364963	.029703	.0162602	.0918367	.0645161	.0519481	.0347826	0	.0509554	.0306122
6	1	2	"cancer_exhaem_cat_4"	0	.1485149	.1138211	.1326531	.0806452	.1168831	.0173913	1	.0382166	.1938775
6	1	2	"cancer_haem_cat_2"	.0072993	0	0	0	0	0	0	0	0	0
6	1	2	"cancer_haem_cat_3"	.0072993	.009901	.0162602	0	0	0	.0086957	0	.0127389	0
6	1	2	"cancer_haem_cat_4"	.0072993	.009901	.0081301	.0204082	0	.025974	.0173913	0	.0063694	.0102041
6	1	2	"chronic_cardiac_disease"	.270073	.3861386	.3658537	.9795918	.1290323	.2597403	.3304348	.125	0	.2755102
6	1	2	"chronic_liver_disease"	.0145985	.009901	0	.0102041	0	0	.0086957	0	.0127389	.0102041
6	1	2	"chronic_respiratory_disease"	.1313869	.0792079	.1788618	.2244898	.0483871	.0909091	.0782609	.15	.0955414	.2040816
6	1	2	"diabcat_2"	0	.2673267	.3495935	.2959184	.1129032	0	1	.4625	.3821656	.2346939
6	1	2	"diabcat_3"	.1824818	.1584158	.1382114	.1734694	.1935484	.1298701	0	.075	.1019108	.1530612
6	1	2	"diabcat_4"	.0729927	.0594059	.0813008	.0510204	.0483871	.0909091	0	.0125	.0573248	.0408163
6	1	2	"htdiag_or_highbp"	.7226278	.8712871	.8292683	.8673469	.8225806	.6883117	.8173913	.875	.8089172	.7857143
6	1	2	"imd_2"	0	.7326733	0	0	0	.987013	.2347826	.025	0	0
6	1	2	"imd_3"	.9343066	0	0	0	0	0	.5130435	.425	0	0
6	1	2	"imd_4"	0	0	0	.7959183	0	0	0	.2625	1	0
6	1	2	"imd_5"	0	0	1	0	.9032258	0	0	0	0	.8265306
6	1	2	"obese4cat_2"	.080292	.1287129	.1300813	.2346939	.2580645	.1298701	.1043478	.175	.0764331	.1530612
6	1	2	"obese4cat_3"	.0072993	.029703	.0081301	.0408163	.0322581	.012987	.0173913	.0375	.0191083	.0204082
6	1	2	"obese4cat_4"	.0145985	.009901	.0162602	.0102041	0	0	.0173913	0	.0127389	.0102041
6	1	2	"organ_transplant"	0	0	0	0	0	0	0	0	0	0
6	1	2	"other_immunosuppression"	0	.009901	.0081301	.0204082	0	0	.0173913	0	.0063694	0
6	1	2	"other_neuro"	.0145985	.019802	.0162602	.0408163	.016129	0	.0173913	.025	.0063694	.0306122
6	1	2	"ra_sle_psoriasis"	.0364963	.039604	.0243902	.0714286	.016129	.0779221	.0347826	.1125	.0318471	.1020408
6	1	2	"reduced_kidney_function_cat_2"	.3941606	1	.9593496	.377551	0	0	.2608696	.425	.3566879	0
6	1	2	"reduced_kidney_function_cat_3"	.0437956	0	0	.0510204	.0645161	.0519481	.0695652	.05	.0573248	.1326531
6	1	2	"smoke_nomiss_2"	.5693431	.4851485	.5691057	.6326531	0	.5194805	.7217391	.65	.5031847	1
6	1	2	"smoke_nomiss_3"	.0291971	.029703	.0650406	.0612245	.2096774	.038961	.0173913	.0125	.089172	0
6	1	2	"spleen"	0	0	.0081301	0	0	0	0	.0125	0	0
6	1	2	"stroke_dementia"	.080292	.1386139	.1382114	.244898	.0645161	.1038961	.1130435	.15	.0764331	.1122449
6	0	3	"N"	.0443678	.0981609	.0972414	.128659	.1014559	.108046	.1318008	.1186973	.1013027	.0702682
6	0	3	"asthmacat_2"	.1986183	.1686183	.1552403	.157832	.1442598	.1595745	.2110465	.1607489	.209531	.1875682
6	0	3	"asthmacat_3"	.0587219	.0640125	.0654058	.0333532	.0317221	.041844	.069186	.03357	.0514372	.0545256
6	0	3	"cancer_exhaem_cat_2"	.0051813	.0054645	.0047281	.013103	.0022659	.006383	.0046512	.0051646	.0045386	.0087241
6	0	3	"cancer_exhaem_cat_3"	.0189983	.019516	.0189125	.016081	.0241692	.0205674	.0168605	.0219496	.0128593	.0229008
6	0	3	"cancer_exhaem_cat_4"	.0414508	.0343482	.0575256	.0696843	.0490937	.0588652	.0436046	.0510006	.0537065	.0610687
6	0	3	"cancer_haem_cat_2"	.0017271	.0007806	.000788	.002978	0	.0021277	.0005814	.0012912	.0007564	.0010905
6	0	3	"cancer_haem_cat_3"	0	.0007806	.0055162	.0047647	.0007553	.0028369	.0005814	.0038735	.0015129	.0010905
6	0	3	"cancer_haem_cat_4"	.0138169	.0046838	.0094563	.0041691	.0015106	.0070922	.0046512	.0064558	.0068079	.0032715
6	0	3	"chronic_cardiac_disease"	.3419689	.19516	.3790386	0	0	.3007092	.3325581	0	1	.9967285
6	0	3	"chronic_liver_disease"	.0103627	.0078064	.0133964	.0083383	.0030211	.0092199	.0110465	.0064558	.0083207	.0087241
6	0	3	"chronic_respiratory_disease"	.1053541	.0967994	.1032309	.061346	.0634441	.0879433	.1040698	.0652034	.1066566	.1035987
6	0	3	"diabcat_2"	0	0	0	.3871352	0	.3617021	1	.663654	.4258699	.5627044
6	0	3	"diabcat_3"	.8635579	0	.2813239	.0988684	.1223565	.1085106	0	.0639122	.1633888	.1374046
6	0	3	"diabcat_4"	0	.1217799	.0937746	.0500298	.0845921	.0439716	0	.0342156	.0567322	.046892
6	0	3	"htdiag_or_highbp"	.7392055	.715847	.8589441	.8094103	.7953172	.8326241	.8645349	.8657198	.9092284	.8996729
6	0	3	"imd_2"	0	0	0	0	0	1	0	0	0	0
6	0	3	"imd_3"	0	0	0	.997022	0	0	0	0	0	.8724101
6	0	3	"imd_4"	0	0	0	0	.8111783	0	0	.9806327	.9236006	0
6	0	3	"imd_5"	.7702936	.9843872	.8085107	0	0	0	.8988372	0	0	0
6	0	3	"obese4cat_2"	.1882556	.1576893	.1820331	.1220965	.1185801	.1255319	.1994186	.1607489	.193646	.1755725
6	0	3	"obese4cat_3"	.074266	.0429352	.0638298	.0422871	.0392749	.0439716	.0680233	.0393802	.0552194	.0610687
6	0	3	"obese4cat_4"	.015544	.0124902	.0181245	.0095295	.0128399	.0049645	.0168605	.0071014	.0173979	.0163577
6	0	3	"organ_transplant"	.0017271	0	.0023641	.0011912	.0015106	.0014184	.0017442	0	.0015129	.0010905
6	0	3	"other_immunosuppression"	.0069085	.0015613	0	.0017868	0	.0035461	.0017442	.0006456	.0007564	.0032715
6	0	3	"other_neuro"	.0207254	.0202966	.0252167	.0244193	.0173716	.0191489	.0261628	.0142027	.0249622	.0261723
6	0	3	"ra_sle_psoriasis"	.0552677	.0562061	.0464933	.0524121	.0566465	.0687943	.0511628	.0548741	.0612708	.0796074
6	0	3	"reduced_kidney_function_cat_2"	0	0	1	.2948183	0	.3312057	.3790698	.551969	.4122542	.4023991
6	0	3	"reduced_kidney_function_cat_3"	.1468048	.0702576	0	.0297796	.0558912	.0446809	.047093	.016785	.0786687	.08506
6	0	3	"smoke_nomiss_2"	.1882556	.1319282	.144208	.1274568	.1019637	.158156	.172093	.1058748	.1490166	.1483097
6	0	3	"smoke_nomiss_3"	.0103627	.010929	.0102443	.0053603	.005287	.0049645	.0168605	.0077469	.0037821	.0054526
6	0	3	"spleen"	.0017271	.0007806	.0023641	.0005956	.0015106	0	0	.0019367	.0022693	0
6	0	3	"stroke_dementia"	.1450777	.1007026	.1497242	.1030375	.0800604	.1248227	.1290698	.1007101	.1739788	.1821156
6	1	3	"N"	.0693637	.0284682	.0616076	.1775075	.1357307	.1969857	.058611	.1703684	.0683941	.0329632
6	1	3	"asthmacat_2"	.0927573	.0464396	.1659514	.1569017	.1642857	.150783	.1067669	.1484739	.1365979	.1229947
6	1	3	"asthmacat_3"	.0330369	.0247678	.037196	.0436941	.0616883	.042953	.0120301	.0315572	.0360825	.0213904
6	1	3	"cancer_exhaem_cat_2"	.0012706	.006192	.0028612	.0109235	.0142857	.0111857	.0075188	.009312	.0115979	.0106952
6	1	3	"cancer_exhaem_cat_3"	.0177891	.0278638	.0314735	.0278054	.0220779	.0259508	.0225564	.0300052	.0193299	.0213904
6	1	3	"cancer_exhaem_cat_4"	.0343075	.0495356	.0786838	.0734856	.0636364	.068009	.0496241	.0744956	.0695876	.0855615
6	1	3	"cancer_haem_cat_2"	0	0	.0014306	.000993	.0025974	0	.0030075	.0010347	.0012887	0
6	1	3	"cancer_haem_cat_3"	.0050826	.006192	.0071531	.0024826	.0019481	.0071588	.0015038	.0041386	.007732	.0026738
6	1	3	"cancer_haem_cat_4"	.0076239	.0092879	.0071531	.0074479	.011039	.0111857	.006015	.0098293	.0154639	.0106952
6	1	3	"chronic_cardiac_disease"	0	.0650155	0	.6737835	.6441559	.520358	0	.4531816	.6417526	.3636364
6	1	3	"chronic_liver_disease"	.0050826	.006192	.0028612	.0148957	.011039	.0102908	.0090226	.006208	.007732	.0053476
6	1	3	"chronic_respiratory_disease"	.0724269	.0464396	.1959943	.1797418	.2402597	.1709172	.0631579	.1448526	.1198454	.1122995
6	1	3	"diabcat_2"	0	.1888545	0	.6539226	0	1	0	.5261252	0	0
6	1	3	"diabcat_3"	.1956798	.0371517	.2360515	.1216485	.3792208	0	.1684211	.065701	.2113402	.5106952
6	1	3	"diabcat_4"	.0660737	.0588235	.0715308	.0427011	.1012987	0	.1097744	.0522504	.0631443	.0427807
6	1	3	"htdiag_or_highbp"	.5756035	0	.8154507	.8927507	.7967532	.8299776	.9804511	.8903259	.8054124	.3877005
6	1	3	"imd_2"	0	0	.241774	0	0	.2550336	0	0	.8054124	0
6	1	3	"imd_3"	0	0	0	0	0	0	0	1	0	.986631
6	1	3	"imd_4"	0	.990712	.5164521	1	0	0	.7052631	0	0	0
6	1	3	"imd_5"	.9402795	0	0	0	.9181818	.5588367	0	0	0	0
6	1	3	"obese4cat_2"	.0635324	.0247678	.0758226	.1156902	.1181818	.1069351	.0827068	.0848422	.0657216	.0962567
6	1	3	"obese4cat_3"	.0114358	.003096	.0157368	.0183714	.0246753	.0196868	.0105263	.0150026	.0115979	.0106952
6	1	3	"obese4cat_4"	.0038119	.003096	.0014306	.0029791	.0019481	.0040268	.0030075	.0020693	.0025773	0
6	1	3	"organ_transplant"	0	0	.0014306	.0029791	.0032468	.0008949	.006015	.0025867	.0025773	0
6	1	3	"other_immunosuppression"	.0025413	0	.0057225	.0029791	.0019481	.0040268	.0015038	.003104	0	.0026738
6	1	3	"other_neuro"	.0241423	.0154799	.0257511	.0352532	.0409091	.0281879	.0300752	.0393171	.0373711	.0213904
6	1	3	"ra_sle_psoriasis"	.0317662	.0588235	.0658083	.0729891	.0564935	.0635347	.0390977	.062597	.064433	.0614973
6	1	3	"reduced_kidney_function_cat_2"	.2477764	.1331269	.3590844	.3902681	.448052	.3892618	.3172932	.3998965	.3621134	.026738
6	1	3	"reduced_kidney_function_cat_3"	.0304956	.0123839	.0443491	.0575968	.0811688	.0568233	.0225564	.0512157	.0438144	.1042781
6	1	3	"smoke_nomiss_2"	0	.1424149	.9985694	.4483615	.7136363	.4836689	0	.428867	.2152062	.3663101
6	1	3	"smoke_nomiss_3"	.1639136	.0835913	0	.0456802	.0396104	.052349	.0917293	.0413864	.0451031	.040107
6	1	3	"spleen"	.0012706	0	.0014306	.0019861	.0006494	.0026846	.0015038	.0020693	.0012887	.0026738
6	1	3	"stroke_dementia"	.068615	.0495356	.1201717	.1603774	.1720779	.1480984	.0902256	.1376099	.1262887	.0802139
6	0	4	"N"	.0799689	.1314053	.0865683	.0337733	.0945264	.0923913	.0440606	.0694876	.1380047	.2298137
6	0	4	"asthmacat_2"	.118932	.1329394	.1278027	.2068966	.0246407	.1260504	.0881057	.9972067	.1715893	0
6	0	4	"asthmacat_3"	.0072816	.0265879	.0224215	.0287356	.0533881	.0294118	.030837	0	.0379747	.027027
6	0	4	"cancer_exhaem_cat_2"	.0097087	.0029542	.0067265	0	.0061602	.0021008	.0088106	0	.0126582	.004223
6	0	4	"cancer_exhaem_cat_3"	.0145631	.0192024	.0201794	0	.0205339	.0147059	.0132159	.0363128	.0154712	.0168919
6	0	4	"cancer_exhaem_cat_4"	.0631068	.0516987	.058296	1	.0061602	.0546218	.0572687	0	.07173	0
6	0	4	"cancer_haem_cat_2"	.0048544	.0014771	.0022422	0	0	.0042017	0	0	0	.0016892
6	0	4	"cancer_haem_cat_3"	.0024272	.0029542	.0022422	.0114943	0	.0042017	0	0	.0014065	.0008446
6	0	4	"cancer_haem_cat_4"	.0072816	.0088626	.0067265	.0344828	.0061602	.0063025	.0132159	.0083799	.0028129	.004223
6	0	4	"chronic_cardiac_disease"	.1723301	0	.2757848	.2873563	.449692	.2226891	.1718062	.2877095	.466948	.1739865
6	0	4	"chronic_liver_disease"	.0072816	.0073855	.0022422	0	.0143737	.0168067	.0132159	.0083799	.0126582	.0050676
6	0	4	"chronic_respiratory_disease"	.0339806	.0516987	.0627803	.0804598	.0924025	.0651261	.1013216	.1620112	.0773558	.0346284
6	0	4	"diabcat_2"	.2912621	0	.3497758	.3793103	.2135524	.3508403	.6960353	.3910615	.7285513	.4045608
6	0	4	"diabcat_3"	.0970874	.1787297	.1165919	.1781609	.3203285	.1218487	.0352423	.1396648	.0675105	.0633446
6	0	4	"diabcat_4"	.065534	.1033973	.0538117	.045977	.0800821	.0609244	.0220264	.0865922	.0267229	.0625
6	0	4	"htdiag_or_highbp"	.8131068	.844904	.9170403	.9195402	.9445585	.8697479	.8898678	.9106146	.9324895	.8885135
6	0	4	"imd_2"	0	0	0	.0057471	.0061602	.9978992	.1145374	0	0	0
6	0	4	"imd_3"	.9101942	0	.867713	0	0	0	.4140969	0	0	0
6	0	4	"imd_4"	0	.985229	0	0	0	0	0	0	.9887483	0
6	0	4	"imd_5"	0	0	0	.8448276	.936345	0	.2334802	.9050279	0	.9949324
6	0	4	"obese4cat_2"	.157767	.2127031	.2421525	.2011494	.2464066	.197479	.2114538	.273743	.2250352	.1900338
6	0	4	"obese4cat_3"	.0485437	.0782866	.073991	.0977011	.1129363	.0735294	.0528634	.1396648	.1040788	.0734797
6	0	4	"obese4cat_4"	.0169903	.0221566	.0246637	.0287356	.0492813	.0273109	.0220264	.0810056	.0351617	.0363176
6	0	4	"organ_transplant"	0	0	.0022422	.0057471	.0020534	.0021008	0	.0027933	0	.0008446
6	0	4	"other_immunosuppression"	.0024272	.0132939	.0022422	.0172414	.0041068	.0021008	0	.0111732	.0056259	.0059122
6	0	4	"other_neuro"	.0339806	.014771	.0134529	.0114943	.0205339	.0147059	.0176211	.0111732	.0225035	.0177365
6	0	4	"ra_sle_psoriasis"	.0242718	.0443131	.0538117	.0804598	.0574949	.0882353	.0572687	.0698324	.0576653	.0371622
6	0	4	"reduced_kidney_function_cat_2"	0	.4194978	1	.4482759	.6632444	.4201681	.0088106	.424581	.466948	.3986486
6	0	4	"reduced_kidney_function_cat_3"	.1019417	.0369276	0	.0517241	.0451745	.0420168	.1277533	.0726257	.0520394	.0515203
6	0	4	"smoke_nomiss_2"	0	.2038405	.1950673	.3045977	.7556468	.1932773	.9030837	.2094972	.2559775	0
6	0	4	"smoke_nomiss_3"	.0097087	.014771	.0067265	.0402299	.0123203	.0063025	0	.0083799	.0112518	.0185811
6	0	4	"spleen"	.0072816	.0059084	.0112108	.0057471	.0061602	.0063025	0	.0083799	.0084388	.0059122
6	0	4	"stroke_dementia"	.1043689	.1107829	.1524664	.1954023	.1827515	.1491597	.154185	.1536313	.1589311	.1165541
6	1	4	"N"	.1405874	.0962927	.0315359	.1685123	.1480501	.0597015	.0637939	.1049591	.0279249	.1586423
6	1	4	"asthmacat_2"	.1130137	.1075	.0839695	.1285714	.1073171	.1209677	.0566038	.0825688	.2068966	.1396055
6	1	4	"asthmacat_3"	.0222603	.01	.0229008	.0257143	.0130081	.0201613	.0037736	.0206422	.0172414	.0242792
6	1	4	"cancer_exhaem_cat_2"	.015411	.005	0	.0214286	.0130081	.0040323	.0150943	.0091743	.0172414	.0106222
6	1	4	"cancer_exhaem_cat_3"	.0513699	.0525	0	.0457143	.0552846	.0564516	.045283	.0366972	.0172414	.0622155
6	1	4	"cancer_exhaem_cat_4"	.1575342	.1775	1	.19	.1691057	.2217742	.1471698	.0412844	.1724138	.1608498
6	1	4	"cancer_haem_cat_2"	.0017123	.005	.0076336	.0028571	.001626	.0080645	.0037736	0	0	.0060698
6	1	4	"cancer_haem_cat_3"	.005137	.01	.0152672	.0042857	.0097561	.0080645	.0037736	.0068807	0	.0075873
6	1	4	"cancer_haem_cat_4"	.0068493	.0175	.0229008	.0085714	.0097561	.0040323	0	.0114679	.0344828	.0091047
6	1	4	"chronic_cardiac_disease"	.2568493	.2925	.1145038	.2928571	.2455285	.4717742	.0075472	.2224771	.5	.2473445
6	1	4	"chronic_liver_disease"	.010274	.005	.0076336	.0071429	.004878	.0120968	.0037736	.0114679	.0344828	.0060698
6	1	4	"chronic_respiratory_disease"	.1523973	.095	.0229008	.1471429	.1268293	.0645161	.0528302	.0756881	.1293103	.1578149
6	1	4	"diabcat_2"	.4743151	.4125	.3816794	1	.398374	.7620968	0	0	.0086207	0
6	1	4	"diabcat_3"	.1455479	.1325	.0992366	0	.1121951	.016129	.1962264	.190367	.4913793	.2427921
6	1	4	"diabcat_4"	.0410959	.0525	.0381679	0	.0471545	.0524194	.1018868	.0963303	.1810345	.0955994
6	1	4	"htdiag_or_highbp"	.8835617	.8375	.870229	.9157143	.8634146	.8790323	.8415095	.8004587	.9224138	.861912
6	1	4	"imd_2"	0	1	.0839695	0	0	0	0	0	.1034483	0
6	1	4	"imd_3"	0	0	.3282443	0	1	0	0	0	.137931	0
6	1	4	"imd_4"	.9880137	0	0	0	0	.9314516	.8943396	0	.0775862	0
6	1	4	"imd_5"	0	0	.4961832	.9185714	0	0	0	.9885321	.5775862	.8952959
6	1	4	"obese4cat_2"	.1712329	.1425	.1374046	.1914286	.1463415	.1209677	.090566	.1422018	.3017241	.1320182
6	1	4	"obese4cat_3"	.0205479	.02	.0152672	.0371429	.0308943	.016129	.0037736	.0252294	.0517241	.030349
6	1	4	"obese4cat_4"	.0068493	0	0	.0057143	.004878	.0080645	.0037736	0	.0086207	.0060698
6	1	4	"organ_transplant"	.0017123	.0025	0	.0014286	.004878	.0040323	0	.0022936	.0258621	.0015175
6	1	4	"other_immunosuppression"	.0034247	.0025	.0076336	.0071429	.0097561	.0120968	0	.0114679	.0086207	.0136571
6	1	4	"other_neuro"	.0273973	.04	.0305344	.0442857	.0308943	.0564516	.0037736	.0229358	.0344828	.0257967
6	1	4	"ra_sle_psoriasis"	.0428082	.035	.0229008	.0357143	.0325203	.0241935	.0150943	.0275229	.0086207	.0440061
6	1	4	"reduced_kidney_function_cat_2"	.4212329	.4375	.0229008	.4885714	.4796748	.4677419	.4	.456422	.0086207	.4871017
6	1	4	"reduced_kidney_function_cat_3"	.0633562	.0475	.0458015	.0814286	.0406504	.0564516	.0377358	.0022936	.9482759	.0060698
6	1	4	"smoke_nomiss_2"	.9880137	.5725	.0229008	.6542857	.5756097	0	0	0	.6810345	1
6	1	4	"smoke_nomiss_3"	0	.0325	.0992366	.0642857	.0552846	.1532258	.1245283	.2545871	.0258621	0
6	1	4	"spleen"	.015411	.0075	.0076336	.0014286	0	.0080645	.0037736	.0022936	.0258621	.0015175
6	1	4	"stroke_dementia"	.1712329	.1125	.1450382	.16	.1073171	.125	.0679245	.1261468	.3362069	.1729894
6	0	5	"N"	.0180933	.2112039	.0135699	.0285317	.1882394	.1311761	.1367432	.026096	.105428	.1409186
6	0	5	"asthmacat_2"	0	.1186161	.5128205	.0609756	.0739372	.0742706	.0788804	.0933333	.1386139	.0962963
6	0	5	"asthmacat_3"	0	.0345964	.025641	.0487805	.0203327	.0185676	.0203562	0	.0165017	.0148148
6	0	5	"cancer_exhaem_cat_2"	0	.0131796	.025641	.0243902	.0036969	.0106101	.0127226	.0266667	.0066007	.0024691
6	0	5	"cancer_exhaem_cat_3"	0	.014827	.0512821	.0487805	.0221811	.0159151	.0305344	.0133333	.0165017	.0271605
6	0	5	"cancer_exhaem_cat_4"	0	.0889621	.2564103	.1219512	.0683919	.0557029	.0712468	.04	.0924092	.0790123
6	0	5	"cancer_haem_cat_2"	0	.0032949	0	0	.0036969	0	0	0	0	0
6	0	5	"cancer_haem_cat_3"	0	.0016474	0	0	.0036969	0	0	0	.0033003	.0024691
6	0	5	"cancer_haem_cat_4"	0	.0065898	.0512821	.0243902	.0018484	.0026525	.0127226	0	.0264026	.0098765
6	0	5	"chronic_cardiac_disease"	0	.3476112	.025641	.0243902	0	.2519894	0	.0933333	.9966997	.1975309
6	0	5	"chronic_liver_disease"	0	.0131796	.0512821	.0243902	.0036969	.0159151	.0050891	0	.009901	.0098765
6	0	5	"chronic_respiratory_disease"	0	.1103789	.4102564	.097561	.0443623	.0928382	.0610687	.04	.1188119	.0765432
6	0	5	"diabcat_2"	0	1	0	.0731707	0	0	.1908397	.9866667	.1617162	0
6	0	5	"diabcat_3"	0	0	0	.0365854	.0683919	.1299735	.0458015	0	.1155116	.0790123
6	0	5	"diabcat_4"	0	0	0	.1219512	.077634	.0901857	.0330789	0	.0627063	.0518519
6	0	5	"htdiag_or_highbp"	0	.9621087	.0769231	0	.8595194	.8090186	.7938932	0	.8844885	.7432099
6	0	5	"imd_2"	0	.2207578	.025641	0	0	0	0	.2	0	1
6	0	5	"imd_3"	0	0	0	0	0	0	.9974555	.3466667	.4653465	0
6	0	5	"imd_4"	0	.3443163	.3333333	.1951219	.5859519	0	0	.2	.2838284	0
6	0	5	"imd_5"	0	.2751236	0	.4756097	0	.9973475	0	.1466667	0	0
6	0	5	"obese4cat_2"	0	.1565074	.1025641	.0731707	.103512	.1140584	.1017812	.16	.1287129	.1160494
6	0	5	"obese4cat_3"	0	.0757825	0	.0365854	.0277264	.0503979	.0330789	.0533333	.0759076	.0246914
6	0	5	"obese4cat_4"	0	.0164745	0	0	.0036969	.0132626	.0101781	0	.0231023	.0098765
6	0	5	"organ_transplant"	0	0	0	0	0	0	0	0	0	0
6	0	5	"other_immunosuppression"	0	.0016474	0	0	.0055453	.005305	.0025445	0	0	0
6	0	5	"other_neuro"	0	.0230643	.025641	0	.0240296	.0159151	.0381679	0	.0231023	.0148148
6	0	5	"ra_sle_psoriasis"	0	.0675453	.025641	.0243902	.0665434	.0450928	.0788804	.04	.0693069	.0617284
6	0	5	"reduced_kidney_function_cat_2"	0	.3970346	0	.9512195	.2902033	.3209549	.3231552	.16	.4092409	.3753086
6	0	5	"reduced_kidney_function_cat_3"	0	.0560132	.0769231	0	.0166359	.0450928	.0152672	0	.0891089	.017284
6	0	5	"smoke_nomiss_2"	0	.3673806	.2564103	.2317073	.3216266	.3236074	.2569975	.24	.359736	.3160494
6	0	5	"smoke_nomiss_3"	0	.0247117	.1282051	.0853659	.0369686	.0450928	.0458015	.0533333	.0231023	.0345679
6	0	5	"spleen"	0	.0032949	.025641	0	0	0	.0025445	0	0	.0074074
6	0	5	"stroke_dementia"	0	.1482702	.1538462	.0609756	.0831793	.1432361	.0890585	.0266667	.1584158	.0987654
6	1	5	"N"	.0411792	.0187178	.0453907	.1174544	.0467946	.129621	.1151146	.2133832	.1300889	.1422555
6	1	5	"asthmacat_2"	.0681818	.275	.0412371	.063745	.04	.0974729	.0650406	.127193	.0863309	.0690789
6	1	5	"asthmacat_3"	0	0	.0103093	.0039841	.01	.0108303	.0121951	.0219298	.0395683	.0230263
6	1	5	"cancer_exhaem_cat_2"	0	.025	.0103093	0	.01	.0216607	.0121951	.0197368	.0071942	.0098684
6	1	5	"cancer_exhaem_cat_3"	.0568182	.05	.0515464	.0438247	.07	.0361011	.0243902	.0416667	.0395683	.0361842
6	1	5	"cancer_exhaem_cat_4"	.0795455	.075	.0824742	.1155379	.15	.0866426	.1260163	.1491228	.1402878	.0888158
6	1	5	"cancer_haem_cat_2"	0	0	0	.0039841	0	0	0	0	.0071942	.0032895
6	1	5	"cancer_haem_cat_3"	0	0	0	.0119522	.01	.0072202	0	.0131579	0	0
6	1	5	"cancer_haem_cat_4"	.0227273	0	0	.0159363	.01	.0072202	.004065	.0087719	.0071942	.0032895
6	1	5	"chronic_cardiac_disease"	.1931818	0	.1030928	.1314741	.17	.2274368	0	.5416667	.9928058	.0460526
6	1	5	"chronic_liver_disease"	.0227273	0	0	.0039841	0	.0072202	.0081301	.0197368	.0143885	0
6	1	5	"chronic_respiratory_disease"	.0568182	.075	.1340206	.0836653	.04	.1371841	.1097561	.1798246	.2194245	.1184211
6	1	5	"diabcat_2"	.7613636	.475	.1649484	.0717131	0	.3032491	.3495935	.4517544	.4388489	.1842105
6	1	5	"diabcat_3"	0	0	.0206186	.0796813	.09	.064982	.0650406	.1535088	.1510791	.0888158
6	1	5	"diabcat_4"	0	.025	.0412371	.059761	.12	.064982	.0447154	.0263158	.028777	.0690789
6	1	5	"htdiag_or_highbp"	.5568182	0	0	.6533865	.84	.9963899	.8089431	.8793859	.8345324	.6973684
6	1	5	"imd_2"	.625	.1	0	1	0	0	0	.1162281	.1115108	0
6	1	5	"imd_3"	0	0	0	0	.41	0	1	.0065789	.4136691	0
6	1	5	"imd_4"	0	.025	.9690722	0	0	.7472924	0	.3618421	.0107914	0
6	1	5	"imd_5"	0	.125	0	0	0	0	0	.2675439	.2302158	1
6	1	5	"obese4cat_2"	.1136364	.125	.0309278	.0916335	.01	.0866426	.097561	.127193	.1726619	.0822368
6	1	5	"obese4cat_3"	0	0	0	.0039841	.01	.0180505	.0121951	.0153509	.0395683	.0197368
6	1	5	"obese4cat_4"	0	0	0	.0079681	0	.0072202	0	0	0	.0065789
6	1	5	"organ_transplant"	0	0	0	0	0	.0036101	0	.002193	.0035971	0
6	1	5	"other_immunosuppression"	.0113636	0	0	0	0	.0036101	0	.002193	.0035971	.0032895
6	1	5	"other_neuro"	.0795455	0	.0309278	.0318725	.02	.0361011	.0243902	.0307018	.028777	.0164474
6	1	5	"ra_sle_psoriasis"	.0227273	0	.0721649	.0677291	.05	.0577617	.0487805	.0460526	.0683453	.0526316
6	1	5	"reduced_kidney_function_cat_2"	.2272727	0	.1958763	.2310757	.65	0	.199187	1	.1115108	.2335526
6	1	5	"reduced_kidney_function_cat_3"	.0113636	.025	.0206186	.0278884	0	.0685921	.0406504	0	.1546763	.0592105
